Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-WEB2PY-42084;web2py;[,2.12.1);CVE-2015-6961;;https://github.com/web2py/web2py/commit/e31a099cb3456fef471886339653430ae59056b0;;;;;https://github.com/web2py/web2py/issues/731;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-WEB2PY-42083;web2py;[,2.14.2);CVE-2016-3957;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2016-3957
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PARAMIKO-42085;paramiko;[,1.7.2);CVE-2008-0299;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2008-0299
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-UWSGI-42087;uwsgi;[,2.0.17);CVE-2018-7490;;;;;;;;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-AJENTIPANEL-40780;ajenti-panel;[0,];CVE-2018-1000082;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000082
H;HTTP Permission Bypass;https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-42088;mercurial;[,4.5.2);CVE-2018-1000132;;;;;;;;
M;Insecure Permissions;https://snyk.io/vuln/SNYK-PYTHON-AJENTIPANEL-40781;ajenti-panel;[0,];CVE-2018-1000080;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000080
M;Improper Error Handling;https://snyk.io/vuln/SNYK-PYTHON-AJENTIPANEL-40782;ajenti-panel;[0,];CVE-2018-1000083;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000083
H;Improper Input Validation;https://snyk.io/vuln/SNYK-PYTHON-AJENTIPANEL-42089;ajenti-panel;[0,];CVE-2018-1000081;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000081
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-ASYNCSSH-42082;asyncssh;[,1.12.1);CVE-2018-7749;;https://github.com/ronf/asyncssh/commit/c161e26cdc0d41b745b63d9f17b437f073bf7ba4;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-7749
H;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-EVE-42079;eve;[,0.7.5);CVE-2018-8097;;https://github.com/pyeve/eve/commit/f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98;;;;;https://github.com/pyeve/eve/issues/1101;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOANYMAIL-42078;django-anymail;[,1.4);CVE-2018-1000089;;https://github.com/anymail/django-anymail/commit/1a6086f2b58478d71f89bf27eb034ed81aefe5ef;https://github.com/anymail/django-anymail/releases/tag/v1.4;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-1000089
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOEPICEDITOR-42076;django-epiceditor;[,0.2.3];CVE-2017-6591;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-6591
H;URI Scheme Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-BLEACH-42077;bleach;[2.1.0,2.1.3);CVE-2018-7753;;;;;;https://github.com/mozilla/bleach/commit/c5df5789ec3471a31311f42c2d19fc2cf21b35ef;;https://nvd.nist.gov/vuln/detail/CVE-2018-7753
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-MOIN-40788;moin;[1.7.0,1.7.3),[1.8.0,1.8.3);CVE-2009-4762;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2009-4762
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40778;django;[1.7, 1.8.19),[1.9,1.11.11),[2,2.0.3);CVE-2018-7536;;;;;;;;
M;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40779;django;[1.7,1.8.19),[1.9,1.11.11),[2,2.0.3);CVE-2018-7537;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WEBPY-42075;web.py;[,0.39);;;https://github.com/webpy/webpy/commit/062e4d403ae9207c7f7a2670108e7de065b13bd1;;;;;;
M;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-WEBPY-40776;web.py;[,0.39);;;https://github.com/webpy/webpy/commit/9b08101d9d729c96cffd036269b22e5b792d0fe8#diff-bab5d2282d3362e44ff9cea603fb052fR291;;;;;;
H;Arbitrary File Creation;https://snyk.io/vuln/SNYK-PYTHON-SALT-42073;salt;[,2014.1.10);CVE-2014-3563;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2014-3563
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-OAUTHENTICATOR-42074;oauthenticator;[0.6.0,0.6.2),[0.7.0,0.7.3);CVE-2018-7206;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-7206
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHON3SAML-40775;python3-saml;[,1.4.0);CVE-2017-11427;;;;;;;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONSAML-40774;python-saml;[,2.4.0);CVE-2017-11427;;;;;;;;
M;Insecure use of /tmp folder;https://snyk.io/vuln/SNYK-PYTHON-SALT-42071;salt;[,2014.7.4);CVE-2015-1839;;https://github.com/saltstack/salt/commit/22d2f7a1ec93300c34e8c42d14ec39d51e610b5c;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-1839
L;Regular Expression Denial of Service (ReDoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCACHEOPS-40772;django-cacheops;[,4.0.6);;;https://github.com/Suor/django-cacheops/commit/adba2dc9908c50157d417fd7564669c11ed23b2a;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-NUMPY-42064;numpy;[,1.13.3);CVE-2017-12852;;;;;;;https://github.com/numpy/numpy/issues/9560#issuecomment-322395292;https://nvd.nist.gov/vuln/detail/CVE-2017-12852
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-42069;werkzeug;[,0.11.11);CVE-2016-10516;;;;;;https://github.com/pallets/werkzeug/pull/1001;;https://nvd.nist.gov/vuln/detail/CVE-2016-10516
H;Privileges Escalation;https://snyk.io/vuln/SNYK-PYTHON-TRIPLEOHEATTEMPLATES-42065;tripleo-heat-templates;[,8.0.0.0b2);CVE-2017-15114;;https://github.com/openstack/tripleo-heat-templates/commit/645757cbd6bdb1a1b75cb4aa8acce80a178099ce;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-15114
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-TRIPLEOHEATTEMPLATES-42066;tripleo-heat-templates;[,8.0.0.0b2);CVE-2017-12155;;https://github.com/openstack/tripleo-heat-templates/commit/ce7b65f443d38a6627631f53cb22336338e97d30;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-12155
M;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-NUMPY-42067;numpy;[,1.8.2);CVE-2014-1859;;https://github.com/numpy/numpy/commit/0bb46c1448b0d3f5453d5182a17ea7ac5854ee15;;;;https://github.com/numpy/numpy/pull/4262;;https://nvd.nist.gov/vuln/detail/CVE-2014-1859
L;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LOGGERHEAD-42068;loggerhead;[,1.18.1);CVE-2011-0728;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2011-0728
L;Cryptographic Issues;https://snyk.io/vuln/SNYK-PYTHON-PEEWEE-567791;peewee;[,2.10.0);;;https://github.com/coleifer/peewee/commit/6aee106831eed8c214086a20b26f72f2abff8db5;;;;;;
H;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-MXNET-42063;mxnet;[,1.0.0);CVE-2018-1281;;;;;;;;
M;Sandbox Escape;https://snyk.io/vuln/SNYK-PYTHON-PLONE-42053;plone;[4.0,4.3.16),[5,5.1.0);CVE-2017-1000483;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-1000483
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PLONE-42052;plone;[,4.3.16),[5,5.1.0);CVE-2017-1000482;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-1000482
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-PLONE-42051;plone;[2.5,5.1);CVE-2017-1000484;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-1000484
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-PLONE-42049;plone;[,4.3.16),[5,5.1.0);CVE-2017-1000481;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-1000481
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-42054;django;[2,2.0.2),[1.11.8,1.11.10);CVE-2018-6188;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-6188
H;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOANYMAIL-42050;django-anymail;[,1.2.1);CVE-2018-6596;;https://github.com/anymail/django-anymail/commit/c07998304b4a31df4c61deddcb03d3607a04691b;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2018-6596
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MAPPROXY-42048;mapproxy;[,1.10.4);CVE-2017-1000426;;;;;;;https://github.com/mapproxy/mapproxy/issues/322;https://nvd.nist.gov/vuln/detail/CVE-2017-1000426
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYCRYPTO-42047;pycrypto;[0,];CVE-2018-6594;;;;;;;https://github.com/dlitz/pycrypto/issues/253;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYOPENSSL-42043;pyopenssl;[,0.13.1);CVE-2013-4314;;;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-LDAP3-42044;ldap3;[,2.4);;;;;;;;https://github.com/cannatag/ldap3/issues/393;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BRASILGOVPORTAL-42045;brasil.gov.portal;[,1.5.1);;;;;;;https://github.com/plonegovbr/portalpadrao.release/pull/28;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MARKDOWN2-40770;markdown2;[,2.3.7);CVE-2018-5773;;https://github.com/trentm/python-markdown2/commit/1b1dcdd727c0ef03453b9f5ef5ae3679f1d72323;;;;https://github.com/trentm/python-markdown2/pull/315;https://github.com/trentm/python-markdown2/issues/285;
M;Insecure Encryption;https://snyk.io/vuln/SNYK-PYTHON-OIC-40768;oic;[,0.11.0.0);;;https://github.com/OpenIDC/pyoidc/commit/64665112587ef43a57cb09442dd5dd3d175f583e;;;;https://github.com/OpenIDC/pyoidc/pull/354;https://github.com/OpenIDC/pyoidc/issues/349;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40673;keystonemiddleware;[,1.5.4),[2.0,2.3.3);CVE-2015-7546;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7546
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-SWAUTH-40766;swauth;[,1.3.0);CVE-2017-16613;;https://github.com/openstack/swauth/commit/70af7986265a3defea054c46efc82d0698917298;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-16613
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40765;mistune;[,0.8.1);CVE-2017-16876;;https://github.com/lepture/mistune/commit/5f06d724bc05580e7f203db2d4a4905fc1127f98;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-GLANCE-42039;glance;[,2013.1.4);CVE-2013-4428;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-4428
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOBASICAUTH-42041;django-basicauth;[,0.4.2);;;https://github.com/hirokiky/django-basicauth/commit/94ba948c5f6b8b2543570bda4c8f73737f249971;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-BORGBACKUP-40764;borgbackup;[1.1.0b1,1.1.3);CVE-2017-15914;;https://github.com/borgbackup/borg/commit/ea0203bb0de557cd29de5ab0a0efe5f6015ca59d;;;;https://github.com/borgbackup/borg/blob/1.1.3/docs/changes.rst#version-113-2017-11-27;;
M;HTTP Response Splitting;https://snyk.io/vuln/SNYK-PYTHON-WERKZEUG-40739;werkzeug;[,0.8);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40729;setuptools;[,3.0);;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40728;setuptools;[,1.3);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40727;setuptools;[,0.9.5);;;;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40716;python-keystoneclient;[1.5,1.5.4),[2,2.3.3);CVE-2015-7546;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7546
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40715;python-keystoneclient;[,1.4.0);CVE-2015-1852;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-1852
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYTHONCJSON-40752;python-cjson;[,1.0.5];CVE-2009-4924;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2009-4924
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYRAMID-40730;pyramid;[,1.6a2);;;https://github.com/Pylons/pyramid/commit/67efda77a878450c217b90370e1a47e2d35d772a;;;;;;
M;Security Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYJWT-40733;pyjwt;[,1.0.0);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40762;pillow;[,3.1.1);CVE-2016-4009;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2016-4009
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PASTE-40744;paste;[,1.7.4);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PASTE-40743;paste;[,1.1);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-PASTE-40742;paste;[,0.9.5);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PASSLIB-40761;passlib;[,1.4);;;;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-OAUTHLIB-40718;oauthlib;[,0.7.0);;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40724;ipython;[,3.2.2);https://nvd.nist.gov/vuln/detail/CVE-2015-7337;;https://github.com/ipython/ipython/commit/0a8096adf165e2465550bd5893d7e352544e5967;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-7337
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40723;ipython;[,3.2.2);CVE-2015-6938;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-6938
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-HTML5LIB-40702;html5lib;[,0.99999999),[1.0b1,1.0b9);CVE-2016-9909;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9909
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-GEVENT-40735;gevent;[,1.2a1);;;;;;;;;
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-FORMENCODE-40737;formencode;[,1.0.1);CVE-2008-6547;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2008-6547
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-40760;djangorestframework;[,2.3.14);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-40759;djangorestframework;[,2.3.12);;;;;;;;;
H;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-40758;djangorestframework;[,2.2.1);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGORESTFRAMEWORK-40709;djangorestframework;[,2.4.4);;;;;;;;;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-DJANGOHAYSTACK-40757;django-haystack;[,1.1);;;https://github.com/django-haystack/django-haystack/commit/1b1b986890b5cb330b0b8a963b090e9b831c198c;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGOCRISPYFORMS-40756;django-crispy-forms;[,0.9.0);;;;;;;;;
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-DEFUSEDXML-40746;defusedxml;[,0.4);CVE-2013-1665;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-1665
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DEFUSEDXML-40745;defusedxml;[,0.4);CVE-2013-1664;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-1664
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-CSSUTILS-40722;cssutils;[,0.9.6a2);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40721;cryptography;[,1.0.2);;;;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-CRYPTOGRAPHY-40720;cryptography;[,0.9.1);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-COVERALLS-40725;coveralls;[,0.1.1);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BLEACH-40754;bleach;[,2.1);;;;;;;;https://github.com/mozilla/bleach/issues/298;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BEAKER-40703;beaker;[,0.9.4);;;;;;;;;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-AWSCLI-40712;awscli;[,1.11.83);;;https://github.com/aws/aws-cli/commit/6080bb0b302b59149a305bfa0a6a7c92a07d1ea5;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SALT-40711;salt;[,2015.5.5);CVE-2015-6918;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-6918
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-EASYWIDGETS-40710;easywidgets;[,0.2dev-20150922);;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-VUMI-40701;vumi;[,0.3.1);;;;;;;;https://github.com/praekelt/vumi/issues/111;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-SANIC-40704;sanic;[,0.5.1);CVE-2017-16762;;https://github.com/channelcat/sanic/commit/18829e648a26d947b7e441a9d7d012a24b0adf48;;;;https://github.com/channelcat/sanic/pull/635;https://github.com/channelcat/sanic/issues/633;https://nvd.nist.gov/vuln/detail/CVE-2017-16762
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYANYAPI-40705;pyanyapi;[,0.6.1];CVE-2017-16616;;https://github.com/Stranger6667/pyanyapi/commit/810db626c18ebc261d5f4299d0f0eac38d5eb3cf;;;;;https://github.com/Stranger6667/pyanyapi/issues/41;https://nvd.nist.gov/vuln/detail/CVE-2017-16616
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-CONFIRE-40708;confire;[,0.2.0];CVE-2017-16763;;https://github.com/bbengfort/confire/commit/8cc86a5ec2327e070f1d576d61bbaadf861597ea;;;;;https://github.com/bbengfort/confire/issues/24;https://nvd.nist.gov/vuln/detail/CVE-2017-16763
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-OWLMIXIN-40706;owlmixin;[,2.0.0a12);CVE-2017-16618;;https://github.com/tadashi-aikawa/owlmixin/commit/5d0575303f6df869a515ced4285f24ba721e0d4e;;;;;https://github.com/tadashi-aikawa/owlmixin/issues/12;https://nvd.nist.gov/vuln/detail/CVE-2017-16618
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MLALCHEMY-40700;mlalchemy;[,0.2.2);CVE-2017-16615;;https://github.com/thanethomson/MLAlchemy/commit/bc795757febdcce430d89f9d08f75c32d6989d3c;;;;;https://github.com/thanethomson/MLAlchemy/issues/1;https://nvd.nist.gov/vuln/detail/CVE-2017-16615
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DJANGOMAKEAPP-40707;django-make-app;[0,];CVE-2017-16764;;;;;;;https://github.com/illagrenan/django-make-app/issues/5;https://nvd.nist.gov/vuln/detail/CVE-2017-16764
H;Server-Side Request Forgery (SSRF);https://snyk.io/vuln/SNYK-PYTHON-RECURLY-42038;recurly;[,2.0.6),[2.1,2.1.16),[2.2,2.2.22),[2.3,2.3.1),[2.4,2.4.5),[2.5,2.5.1),[2.6,2.6.2);CVE-2017-0906;;https://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MISTUNE-40698;mistune;[,0.8);CVE-2017-15612;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-15612
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-KALLITHEA-40699;kallithea;[,0.2);CVE-2015-0276;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-0276
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-DOCKERREGISTRY-40635;docker-registry;[,0.8.1);;;;;;;;;
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-FTWPERMISSIONMANAGER-40676;ftw.permissionmanager;[,2.2.2);;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-SPUD-42030;spud;[,0.8);;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-COLLINSCLIENT-42029;collins-client;[,2.1.0);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SCRAPY-40690;scrapy;[0,];CVE-2017-14158;;;;;;;;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYJWT-40693;pyjwt;[,1.5.1);CVE-2017-11424;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-11424
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40696;ovs;[,2.7.2);CVE-2017-9264;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9264
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-PYTHONFEDORA-40694;python-fedora;[,0.9.0);CVE-2017-1002150;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-1002150
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40697;ovs;[,2.7.1);CVE-2017-9214;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9214
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-KALLITHEA-40692;kallithea;[,0.2.1);CVE-2015-1864;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2015-1864
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-OVS-40689;ovs;[,2.7.2);CVE-2017-9265;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2017-9265
H;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-TIDDLYWEB-42037;tiddlyweb;[,1.2.18);;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-40453;salt;[,2015.8.13),[2016.3, 2016.3.5),[2016.11, 2016.11.2);CVE-2017-5200;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5192
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SALT-40452;salt;[,2015.8.12),[2016.3, 2016.3.5),[2016.11, 2016.11.2);CVE-2017-5192;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5192
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-SALT-40326;salt;[2015.5, 2015.5.6),[2015.8, 2015.8.1);CVE-2015-4017;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-RTV-42026;rtv;[,1.12.1);;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONOTR-42023;python-otr;[,1.1.0);;;;;;;;;
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-PLONE-40343;plone;[,4.3.7),[5.0a1,5.0);CVE-2015-7293;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PYTESTGIT-42031;pytest-git;[,1.1.0);;;;;;;;;
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-PYRAMIDODESK-42027;pyramid-odesk;[,1.1.2);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYPISERVER-42035;pypiserver;[,1.1.7);;;;;;;;;
H;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PYGRESQL-42032;pygresql;[,4.0);CVE-2009-2940;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2009-2940
H;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYDAL-40678;pydal;[,15.02.27);;;;;;;;;
L;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSPORTALTRANSFORMS-40069;products_portaltransforms;[1.6.1,2.0.7);CVE-2011-1949;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-1949
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-PMR2OAUTH-42033;pmr2.oauth;[,0.4.2);;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PLONEDEXTERITY-42034;plone.dexterity;[,2.3.0);;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPCONTENT-42022;plone.app.content;[,3.3.1);;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PEPPERCORN-42024;peppercorn;[,0.5);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-OPENSLIDES-42020;openslides;[,2.1);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOINITIALAVATARS-42021;django-initial-avatars;[,0.5.0);;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGOGUTS-42025;django-guts;[,0.1.1);;;;;;;;;
L;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-DEIS-42036;deis;[,1.4);;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2014-3566
